key,group,subgroup,model,prompt,subject,window,true_label,n_citations_raw,latency_sec,local_faithfulness,local_relevance,local_completeness
dalia|S13|w3634,dalia,main,qwen3.5:9b,150,13,,,3,11.38,0,0,0
dalia|S13|w3692,dalia,main,qwen3.5:9b,150,13,,,2,10.1,3,3,3
dalia|S13|w3720,dalia,main,qwen3.5:9b,150,13,,,2,9.9,3,3,2
dalia|S14|w3768,dalia,main,qwen3.5:9b,150,14,,,3,11.26,0,0,0
dalia|S14|w3773,dalia,main,qwen3.5:9b,150,14,,,2,10.24,0,0,0
dalia|S14|w3788,dalia,main,qwen3.5:9b,150,14,,,5,10.7,3,3,3
dalia|S14|w3789,dalia,main,qwen3.5:9b,150,14,,,3,9.51,3,3,3
dalia|S14|w3790,dalia,main,qwen3.5:9b,150,14,,,5,9.57,3,3,3
dalia|S14|w3791,dalia,main,qwen3.5:9b,150,14,,,4,9.62,3,3,3
dalia|S14|w3792,dalia,main,qwen3.5:9b,150,14,,,3,9.78,1,3,2
dalia|S14|w3793,dalia,main,qwen3.5:9b,150,14,,,3,10.54,2,3,2
dalia|S14|w3795,dalia,main,qwen3.5:9b,150,14,,,6,12.88,2,3,3
dalia|S14|w3797,dalia,main,qwen3.5:9b,150,14,,,3,11.6,2,3,2
dalia|S14|w3815,dalia,main,qwen3.5:9b,150,14,,,1,9.13,3,3,3
dalia|S14|w3816,dalia,main,qwen3.5:9b,150,14,,,2,10.53,3,3,3
dalia|S14|w3820,dalia,main,qwen3.5:9b,150,14,,,1,11.87,3,3,3
dalia|S14|w3830,dalia,main,qwen3.5:9b,150,14,,,2,10.37,3,3,3
dalia|S14|w3835,dalia,main,qwen3.5:9b,150,14,,,3,10.74,3,3,3
dalia|S14|w3836,dalia,main,qwen3.5:9b,150,14,,,4,9.3,3,3,3
dalia|S14|w3838,dalia,main,qwen3.5:9b,150,14,,,3,9.72,3,3,3
dalia|S14|w3839,dalia,main,qwen3.5:9b,150,14,,,4,11.94,2,3,0
dalia|S14|w3840,dalia,main,qwen3.5:9b,150,14,,,4,12.51,2,3,2
dalia|S14|w3841,dalia,main,qwen3.5:9b,150,14,,,4,11.43,2,3,2
dalia|S14|w3842,dalia,main,qwen3.5:9b,150,14,,,4,10.72,2,3,2
dalia|S14|w3846,dalia,main,qwen3.5:9b,150,14,,,3,9.42,3,3,3
dalia|S14|w3852,dalia,main,qwen3.5:9b,150,14,,,4,9.66,3,3,3
dalia|S14|w3853,dalia,main,qwen3.5:9b,150,14,,,2,10.69,2,3,3
dalia|S14|w3854,dalia,main,qwen3.5:9b,150,14,,,4,12.18,2,3,2
dalia|S14|w3855,dalia,main,qwen3.5:9b,150,14,,,4,10.32,2,3,2
dalia|S14|w3856,dalia,main,qwen3.5:9b,150,14,,,3,9.47,3,3,3
dalia|S14|w3857,dalia,main,qwen3.5:9b,150,14,,,2,8.02,3,3,3
dalia|S14|w3858,dalia,main,qwen3.5:9b,150,14,,,5,11.11,3,3,3
dalia|S14|w3859,dalia,main,qwen3.5:9b,150,14,,,3,11.31,2,3,2
dalia|S14|w3860,dalia,main,qwen3.5:9b,150,14,,,3,9.07,3,3,3
dalia|S14|w3861,dalia,main,qwen3.5:9b,150,14,,,3,9.8,3,3,3
dalia|S14|w3862,dalia,main,qwen3.5:9b,150,14,,,3,11.77,2,3,2
dalia|S14|w3863,dalia,main,qwen3.5:9b,150,14,,,4,10.47,3,3,3
dalia|S14|w3864,dalia,main,qwen3.5:9b,150,14,,,4,10.29,2,3,2
dalia|S14|w3865,dalia,main,qwen3.5:9b,150,14,,,4,11.11,2,3,2
dalia|S14|w3866,dalia,main,qwen3.5:9b,150,14,,,5,10.87,3,3,3
dalia|S14|w3867,dalia,main,qwen3.5:9b,150,14,,,4,10.14,3,3,3
dalia|S14|w3868,dalia,main,qwen3.5:9b,150,14,,,5,10.91,2,3,2
dalia|S14|w3869,dalia,main,qwen3.5:9b,150,14,,,2,9.26,2,3,3
dalia|S14|w3870,dalia,main,qwen3.5:9b,150,14,,,4,9.01,3,3,3
dalia|S14|w3871,dalia,main,qwen3.5:9b,150,14,,,4,9.81,3,3,3
dalia|S14|w3872,dalia,main,qwen3.5:9b,150,14,,,3,10.3,2,3,2
dalia|S14|w3873,dalia,main,qwen3.5:9b,150,14,,,2,11.16,3,3,3
dalia|S14|w3874,dalia,main,qwen3.5:9b,150,14,,,4,12.61,3,3,3
dalia|S14|w3875,dalia,main,qwen3.5:9b,150,14,,,3,8.79,3,3,3
dalia|S14|w3876,dalia,main,qwen3.5:9b,150,14,,,5,11.79,3,3,3
dalia|S14|w3877,dalia,main,qwen3.5:9b,150,14,,,5,9.8,3,3,3
dalia|S14|w3878,dalia,main,qwen3.5:9b,150,14,,,3,11.26,2,3,2
dalia|S14|w3879,dalia,main,qwen3.5:9b,150,14,,,4,10.65,2,3,2
dalia|S14|w3880,dalia,main,qwen3.5:9b,150,14,,,4,10.29,2,3,2
dalia|S14|w3881,dalia,main,qwen3.5:9b,150,14,,,5,11.63,3,3,3
dalia|S14|w3882,dalia,main,qwen3.5:9b,150,14,,,4,9.08,3,3,3
dalia|S14|w3883,dalia,main,qwen3.5:9b,150,14,,,3,8.61,3,3,3
dalia|S14|w3884,dalia,main,qwen3.5:9b,150,14,,,4,9.27,3,3,3
dalia|S14|w3885,dalia,main,qwen3.5:9b,150,14,,,3,8.84,3,3,3
dalia|S14|w3886,dalia,main,qwen3.5:9b,150,14,,,4,12.39,2,3,2
dalia|S14|w3887,dalia,main,qwen3.5:9b,150,14,,,3,11.32,2,3,2
dalia|S14|w3888,dalia,main,qwen3.5:9b,150,14,,,5,12.45,3,3,3
dalia|S14|w3889,dalia,main,qwen3.5:9b,150,14,,,2,11.78,3,3,3
dalia|S14|w3890,dalia,main,qwen3.5:9b,150,14,,,2,9.46,2,3,2
dalia|S14|w3891,dalia,main,qwen3.5:9b,150,14,,,4,12.35,2,3,2
dalia|S14|w3892,dalia,main,qwen3.5:9b,150,14,,,4,13.24,2,3,3
dalia|S14|w3893,dalia,main,qwen3.5:9b,150,14,,,3,11.6,2,3,2
dalia|S14|w3895,dalia,main,qwen3.5:9b,150,14,,,3,10.72,3,3,3
dalia|S14|w3900,dalia,main,qwen3.5:9b,150,14,,,2,10.46,2,3,2
dalia|S14|w3903,dalia,main,qwen3.5:9b,150,14,,,2,10.76,2,3,2
dalia|S14|w3910,dalia,main,qwen3.5:9b,150,14,,,2,11.07,3,3,3
dalia|S14|w3912,dalia,main,qwen3.5:9b,150,14,,,2,10.33,3,3,3
dalia|S14|w3928,dalia,main,qwen3.5:9b,150,14,,,2,10.76,1,3,2
dalia|S14|w3966,dalia,main,qwen3.5:9b,150,14,,,3,11.21,3,3,3
dalia|S14|w3968,dalia,main,qwen3.5:9b,150,14,,,2,9.61,2,3,2
dalia|S14|w3994,dalia,main,qwen3.5:9b,150,14,,,2,11.11,2,3,3
dalia|S14|w3995,dalia,main,qwen3.5:9b,150,14,,,1,9.31,3,3,3
dalia|S14|w3996,dalia,main,qwen3.5:9b,150,14,,,3,11.22,3,3,3
dalia|S14|w4000,dalia,main,qwen3.5:9b,150,14,,,4,10.49,2,3,2
dalia|S14|w4002,dalia,main,qwen3.5:9b,150,14,,,4,11.14,2,3,2
dalia|S14|w4003,dalia,main,qwen3.5:9b,150,14,,,2,9.4,0,0,0
dalia|S14|w4009,dalia,main,qwen3.5:9b,150,14,,,3,11.12,3,3,3
dalia|S14|w4012,dalia,main,qwen3.5:9b,150,14,,,1,11.6,3,3,3
dalia|S14|w4028,dalia,main,qwen3.5:9b,150,14,,,2,10.11,3,3,3
dalia|S14|w4031,dalia,main,qwen3.5:9b,150,14,,,3,10.14,2,3,2
dalia|S14|w4032,dalia,main,qwen3.5:9b,150,14,,,2,10.94,2,3,2
dalia|S15|w4180,dalia,main,qwen3.5:9b,150,15,,,4,11.9,2,3,2
dalia|S15|w4290,dalia,main,qwen3.5:9b,150,15,,,2,8.66,2,3,3
dalia|S15|w4307,dalia,main,qwen3.5:9b,150,15,,,3,10.42,2,3,2
wesad|S3|w9,wesad,labeled,qwen3.5:9b,150,3,9.0,stress,5,11.16,3,3,3
wesad|S5|w0,wesad,labeled,qwen3.5:9b,150,5,0.0,stress,4,13.15,3,3,3
wesad|S5|w17,wesad,labeled,qwen3.5:9b,150,5,17.0,stress,4,11.46,3,3,2
wesad|S13|w17,wesad,labeled,qwen3.5:9b,150,13,17.0,stress,4,12.67,2,3,2
wesad|S16|w13,wesad,labeled,qwen3.5:9b,150,16,13.0,stress,2,9.12,3,3,2
wesad|S16|w0,wesad,labeled,qwen3.5:9b,150,16,0.0,stress,5,10.32,2,3,3
wesad|S13|w12,wesad,labeled,qwen3.5:9b,150,13,12.0,stress,4,11.08,3,3,3
wesad|S13|w16,wesad,labeled,qwen3.5:9b,150,13,16.0,stress,5,10.55,3,3,3
wesad|S16|w1,wesad,labeled,qwen3.5:9b,150,16,1.0,stress,4,11.34,3,3,3
wesad|S5|w20,wesad,labeled,qwen3.5:9b,150,5,20.0,stress,4,12.05,3,3,3
wesad|S13|w13,wesad,labeled,qwen3.5:9b,150,13,13.0,stress,4,10.97,3,3,3
wesad|S16|w14,wesad,labeled,qwen3.5:9b,150,16,14.0,stress,5,11.42,2,3,2
wesad|S13|w5,wesad,labeled,qwen3.5:9b,150,13,5.0,stress,2,8.25,2,3,2
wesad|S16|w12,wesad,labeled,qwen3.5:9b,150,16,12.0,stress,3,10.25,3,3,2
wesad|S13|w2,wesad,labeled,qwen3.5:9b,150,13,2.0,stress,7,10.64,2,3,2
wesad|S14|w12,wesad,labeled,qwen3.5:9b,150,14,12.0,stress,3,9.74,2,3,2
wesad|S16|w11,wesad,labeled,qwen3.5:9b,150,16,11.0,stress,3,10.04,3,3,3
wesad|S5|w1,wesad,labeled,qwen3.5:9b,150,5,1.0,stress,0,9.65,3,3,3
wesad|S13|w3,wesad,labeled,qwen3.5:9b,150,13,3.0,stress,4,10.26,3,3,3
wesad|S16|w3,wesad,labeled,qwen3.5:9b,150,16,3.0,stress,6,10.8,3,3,3
wesad|S13|w7,wesad,labeled,qwen3.5:9b,150,13,7.0,stress,2,9.55,2,3,2
wesad|S17|w13,wesad,labeled,qwen3.5:9b,150,17,13.0,stress,5,8.96,3,3,2
wesad|S5|w19,wesad,labeled,qwen3.5:9b,150,5,19.0,stress,3,11.59,3,3,2
wesad|S15|w8,wesad,labeled,qwen3.5:9b,150,15,8.0,stress,4,10.54,2,3,3
wesad|S13|w8,wesad,labeled,qwen3.5:9b,150,13,8.0,stress,5,10.89,3,3,3
wesad|S13|w14,wesad,labeled,qwen3.5:9b,150,13,14.0,stress,4,9.2,3,3,3
wesad|S16|w15,wesad,labeled,qwen3.5:9b,150,16,15.0,stress,4,11.5,2,3,3
wesad|S16|w9,wesad,labeled,qwen3.5:9b,150,16,9.0,stress,5,11.19,3,3,3
wesad|S16|w4,wesad,labeled,qwen3.5:9b,150,16,4.0,stress,3,9.52,2,3,2
wesad|S17|w16,wesad,labeled,qwen3.5:9b,150,17,16.0,stress,3,11.64,3,3,3
wesad|S5|w21,wesad,labeled,qwen3.5:9b,150,5,21.0,stress,6,14.28,3,3,3
wesad|S15|w2,wesad,labeled,qwen3.5:9b,150,15,2.0,stress,5,12.58,3,3,3
wesad|S16|w6,wesad,labeled,qwen3.5:9b,150,16,6.0,stress,3,8.09,3,3,3
wesad|S13|w9,wesad,labeled,qwen3.5:9b,150,13,9.0,stress,4,9.93,3,3,3
wesad|S13|w4,wesad,labeled,qwen3.5:9b,150,13,4.0,stress,4,9.5,3,3,3
wesad|S5|w18,wesad,labeled,qwen3.5:9b,150,5,18.0,stress,0,10.23,3,3,3
wesad|S16|w16,wesad,labeled,qwen3.5:9b,150,16,16.0,stress,5,10.35,3,3,3
wesad|S5|w2,wesad,labeled,qwen3.5:9b,150,5,2.0,stress,4,10.93,3,3,3
wesad|S17|w20,wesad,labeled,qwen3.5:9b,150,17,20.0,stress,7,12.56,3,3,3
wesad|S16|w20,wesad,labeled,qwen3.5:9b,150,16,20.0,stress,4,11.12,2,3,2
wesad|S16|w5,wesad,labeled,qwen3.5:9b,150,16,5.0,stress,4,9.54,3,3,3
wesad|S13|w15,wesad,labeled,qwen3.5:9b,150,13,15.0,stress,7,11.81,3,3,3
wesad|S16|w10,wesad,labeled,qwen3.5:9b,150,16,10.0,stress,5,12.29,3,3,3
wesad|S16|w2,wesad,labeled,qwen3.5:9b,150,16,2.0,stress,3,11.25,3,3,3
wesad|S16|w17,wesad,labeled,qwen3.5:9b,150,16,17.0,stress,4,10.35,3,3,3
wesad|S17|w14,wesad,labeled,qwen3.5:9b,150,17,14.0,stress,2,8.71,2,3,2
wesad|S5|w5,wesad,labeled,qwen3.5:9b,150,5,5.0,stress,2,7.75,2,3,2
wesad|S13|w1,wesad,labeled,qwen3.5:9b,150,13,1.0,stress,3,10.56,3,3,3
wesad|S13|w21,wesad,labeled,qwen3.5:9b,150,13,21.0,stress,3,10.58,3,3,3
wesad|S3|w3,wesad,labeled,qwen3.5:9b,150,3,3.0,stress,4,10.83,3,3,3
ptbxl|16357,ptbxl,labeled,qwen3.5:9b,150,16357,,MI,3,10.68,3,3,3
ptbxl|8153,ptbxl,labeled,qwen3.5:9b,150,8153,,MI,2,9.96,2,3,2
ptbxl|13849,ptbxl,labeled,qwen3.5:9b,150,13849,,MI,3,9.32,3,3,3
ptbxl|15810,ptbxl,labeled,qwen3.5:9b,150,15810,,MI,3,10.72,3,3,2
ptbxl|13855,ptbxl,labeled,qwen3.5:9b,150,13855,,MI,3,10.76,3,3,2
ptbxl|20865,ptbxl,labeled,qwen3.5:9b,150,20865,,MI,3,10.37,2,3,2
ptbxl|16038,ptbxl,labeled,qwen3.5:9b,150,16038,,MI,3,10.49,2,3,2
ptbxl|162,ptbxl,labeled,qwen3.5:9b,150,162,,MI,3,11.44,3,3,3
ptbxl|18131,ptbxl,labeled,qwen3.5:9b,150,18131,,MI,4,10.62,2,3,3
ptbxl|19935,ptbxl,labeled,qwen3.5:9b,150,19935,,MI,4,11.87,2,3,2
ptbxl|19686,ptbxl,labeled,qwen3.5:9b,150,19686,,MI,4,10.09,3,3,3
ptbxl|5810,ptbxl,labeled,qwen3.5:9b,150,5810,,MI,2,8.68,2,3,2
ptbxl|299,ptbxl,labeled,qwen3.5:9b,150,299,,STTC,2,8.68,2,3,2
ptbxl|3895,ptbxl,labeled,qwen3.5:9b,150,3895,,STTC,4,12.14,2,3,2
ptbxl|516,ptbxl,labeled,qwen3.5:9b,150,516,,STTC,3,8.84,2,3,2
ptbxl|10344,ptbxl,labeled,qwen3.5:9b,150,10344,,STTC,3,9.98,3,3,2
ptbxl|18676,ptbxl,labeled,qwen3.5:9b,150,18676,,STTC,4,9.94,2,3,2
ptbxl|16357,ptbxl,labeled,qwen3.5:9b,150,16357,,STTC,2,5.78,3,3,2
ptbxl|6132,ptbxl,labeled,qwen3.5:9b,150,6132,,STTC,3,10.11,3,3,2
ptbxl|1394,ptbxl,labeled,qwen3.5:9b,150,1394,,STTC,3,10.48,2,3,2
ptbxl|13855,ptbxl,labeled,qwen3.5:9b,150,13855,,STTC,2,6.35,3,3,3
ptbxl|8139,ptbxl,labeled,qwen3.5:9b,150,8139,,STTC,4,10.39,3,3,3
ptbxl|21021,ptbxl,labeled,qwen3.5:9b,150,21021,,STTC,2,8.3,2,3,2
ptbxl|16260,ptbxl,labeled,qwen3.5:9b,150,16260,,STTC,3,10.92,3,3,2
ptbxl|10344,ptbxl,labeled,qwen3.5:9b,150,10344,,CD,3,7.27,2,3,2
ptbxl|4432,ptbxl,labeled,qwen3.5:9b,150,4432,,CD,3,9.67,3,3,2
ptbxl|16357,ptbxl,labeled,qwen3.5:9b,150,16357,,CD,2,7.16,2,3,2
ptbxl|9110,ptbxl,labeled,qwen3.5:9b,150,9110,,CD,2,9.09,2,3,2
ptbxl|13849,ptbxl,labeled,qwen3.5:9b,150,13849,,CD,3,7.77,2,3,2
ptbxl|15810,ptbxl,labeled,qwen3.5:9b,150,15810,,CD,2,7.23,3,3,2
ptbxl|4619,ptbxl,labeled,qwen3.5:9b,150,4619,,CD,3,9.77,2,3,2
ptbxl|618,ptbxl,labeled,qwen3.5:9b,150,618,,CD,2,9.31,3,3,3
ptbxl|13855,ptbxl,labeled,qwen3.5:9b,150,13855,,CD,3,8.32,3,3,2
ptbxl|20865,ptbxl,labeled,qwen3.5:9b,150,20865,,CD,2,7.62,2,3,2
ptbxl|8139,ptbxl,labeled,qwen3.5:9b,150,8139,,CD,2,6.61,2,3,3
ptbxl|16260,ptbxl,labeled,qwen3.5:9b,150,16260,,CD,5,7.57,3,3,2
ptbxl|299,ptbxl,labeled,qwen3.5:9b,150,299,,HYP,2,6.13,3,3,3
ptbxl|3895,ptbxl,labeled,qwen3.5:9b,150,3895,,HYP,3,7.47,2,3,3
ptbxl|516,ptbxl,labeled,qwen3.5:9b,150,516,,HYP,3,6.99,2,3,2
ptbxl|10344,ptbxl,labeled,qwen3.5:9b,150,10344,,HYP,3,7.24,3,3,2
ptbxl|18676,ptbxl,labeled,qwen3.5:9b,150,18676,,HYP,3,7.67,3,3,3
ptbxl|16357,ptbxl,labeled,qwen3.5:9b,150,16357,,HYP,3,6.31,2,3,2
ptbxl|13666,ptbxl,labeled,qwen3.5:9b,150,13666,,HYP,2,9.36,3,3,3
ptbxl|9110,ptbxl,labeled,qwen3.5:9b,150,9110,,HYP,4,6.71,3,3,3
ptbxl|21021,ptbxl,labeled,qwen3.5:9b,150,21021,,HYP,3,7.09,2,3,2
ptbxl|14026,ptbxl,labeled,qwen3.5:9b,150,14026,,HYP,2,10.17,3,3,3
ptbxl|16038,ptbxl,labeled,qwen3.5:9b,150,16038,,HYP,3,9.72,3,3,3
ptbxl|162,ptbxl,labeled,qwen3.5:9b,150,162,,HYP,2,7.82,2,3,2
dalia|S1|w1|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,3,12.95,2,3,3
dalia|S1|w6|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,4,14.46,0,0,0
dalia|S1|w13|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,6,13.47,2,3,2
dalia|S1|w76|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,4,12.25,2,3,2
dalia|S1|w98|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,4,12.2,2,3,2
dalia|S1|w99|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,3,12.02,2,3,2
dalia|S1|w102|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,5,13.73,3,3,3
dalia|S1|w103|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,5,12.61,3,3,3
dalia|S1|w135|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,3,14.73,3,3,3
dalia|S1|w291|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,5,13.15,2,3,2
dalia|S1|w297|wordcap300,dalia,wordcap,qwen3.5:9b,300,1,,,7,15.03,2,3,2
dalia|S2|w328|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,4,11.54,2,3,2
dalia|S2|w350|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,14.66,0,0,0
dalia|S2|w351|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,0,13.32,2,3,2
dalia|S2|w352|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,14.28,0,0,0
dalia|S2|w353|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,0,11.9,2,3,2
dalia|S2|w357|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,0,11.46,2,3,3
dalia|S2|w358|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,4,12.56,3,3,3
dalia|S2|w359|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,1,16.01,3,3,3
dalia|S2|w360|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,3,12.76,2,3,2
dalia|S2|w363|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,4,11.87,3,3,3
dalia|S2|w364|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,8,13.71,3,3,3
dalia|S2|w388|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,0,11.41,2,3,3
dalia|S2|w389|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,16.33,3,3,3
dalia|S2|w398|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,14.57,2,3,2
dalia|S2|w399|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,6,11.34,3,3,3
dalia|S2|w400|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,14.45,2,3,2
dalia|S2|w401|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,15.39,2,3,2
dalia|S2|w402|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,16.46,2,3,2
dalia|S2|w403|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,15.49,2,3,2
dalia|S2|w404|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,2,14.6,2,3,2
dalia|S2|w405|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,14.81,2,3,2
dalia|S2|w406|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,6,15.57,2,3,3
dalia|S2|w440|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,4,11.13,3,3,3
dalia|S2|w441|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,4,14.91,2,3,2
dalia|S2|w442|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,3,12.37,3,3,3
dalia|S2|w473|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,5,16.28,2,3,3
dalia|S2|w490|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,4,12.41,0,0,0
dalia|S2|w503|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,4,11.74,2,3,2
dalia|S2|w574|wordcap300,dalia,wordcap,qwen3.5:9b,300,2,,,1,15.12,3,3,3
dalia|S3|w581|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,6,17.13,0,0,0
dalia|S3|w637|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,4,12.94,3,3,3
dalia|S3|w685|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,2,13.49,3,3,3
dalia|S3|w689|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,4,12.85,3,3,3
dalia|S3|w711|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,4,14.45,0,0,0
dalia|S3|w788|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,3,13.86,0,0,0
dalia|S3|w789|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,5,16.3,0,0,0
dalia|S3|w813|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,4,11.75,2,3,2
dalia|S3|w820|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,4,12.91,3,3,3
dalia|S3|w824|wordcap300,dalia,wordcap,qwen3.5:9b,300,3,,,5,13.58,3,3,3
dalia|S1|w1|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,3,19.35,2,1,2
dalia|S1|w6|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,0,7.51,0,0,0
dalia|S1|w13|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,2,7.72,3,3,2
dalia|S1|w76|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,2,8.07,3,3,2
dalia|S1|w98|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,3,6.37,2,3,2
dalia|S1|w99|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,2,7.73,2,3,2
dalia|S1|w102|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,2,7.83,3,3,2
dalia|S1|w103|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,1,7.22,2,3,2
dalia|S1|w135|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,1,7.1,1,2,1
dalia|S1|w291|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,2,7.93,2,3,2
dalia|S1|w297|gen-llama31,dalia,genablation,llama3.1:8b,150,1,,,3,12.57,2,3,2
dalia|S2|w328|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,3,6.84,2,3,2
dalia|S2|w350|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,8.22,0,0,0
dalia|S2|w351|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,8.72,1,2,1
dalia|S2|w352|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,11.88,0,0,0
dalia|S2|w353|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,8.21,2,3,2
dalia|S2|w357|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,6.81,3,3,2
dalia|S2|w358|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,7.52,3,3,2
dalia|S2|w359|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,1,9.72,3,3,2
dalia|S2|w360|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,1,9.8,2,3,2
dalia|S2|w363|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,8.39,3,3,2
dalia|S2|w364|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,6.39,2,3,2
dalia|S2|w388|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,3,8.41,2,3,2
dalia|S2|w389|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,8.74,3,3,2
dalia|S2|w398|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,6.99,1,3,2
dalia|S2|w399|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,8.3,3,3,2
dalia|S2|w400|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,11.92,1,2,1
dalia|S2|w401|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,7.85,2,3,2
dalia|S2|w402|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,7.15,1,2,1
dalia|S2|w403|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,7.86,1,2,1
dalia|S2|w404|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,2,7.43,2,3,1
dalia|S2|w405|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,3,9.38,2,3,2
dalia|S2|w406|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,5.76,3,3,2
dalia|S2|w440|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,6.25,2,3,2
dalia|S2|w441|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,1,6.69,2,3,2
dalia|S2|w442|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,5.7,3,3,2
dalia|S2|w473|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,9.44,2,3,2
dalia|S2|w490|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,9.96,0,0,0
dalia|S2|w503|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,9.33,2,3,2
dalia|S2|w574|gen-llama31,dalia,genablation,llama3.1:8b,150,2,,,0,7.99,1,2,1
dalia|S3|w581|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,0,10.8,0,0,0
dalia|S3|w637|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,1,6.75,3,3,2
dalia|S3|w685|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,2,7.64,2,3,2
dalia|S3|w689|gen-llama31,dalia,genablation,llama3.1:8b,150,3,,,1,7.6,2,3,2
